model,num_rules,seed,accuracy,omission_pct,modification_pct,recency_ratio,latency
anthropic/claude-opus-4,150,0,96.66666666666667,40.0,60.0,0.6666666666666667,98.77427411079408
openai/gpt-4o,160,0,46.25,77.90697674418605,22.093023255813954,1.3333333333333333,15.812825202941896
google/gemini-2.5-pro-preview,150,0,100.0,0.0,0.0,,86.66052889823914
openai/gpt-4o-mini,160,0,25.0,86.66666666666667,13.333333333333334,1.4838709677419355,9.896798849105837
qwen/qwen3-235b-a22b,150,0,66.66666666666666,98.0,2.0,3.857142857142857,78.94141483306885
anthropic/claude-sonnet-4,160,0,90.0,75.0,25.0,0.7142857142857143,41.592310190200806
meta-llama/llama-4-maverick,160,0,20.625,93.7007874015748,6.299212598425196,1.3333333333333335,6.6262571811676025
google/gemini-2.5-flash-preview-05-20,160,0,68.125,88.23529411764706,11.76470588235294,6.199999999999999,12.371646165847778
meta-llama/llama-4-scout,160,0,13.125,95.68345323741008,4.316546762589928,1.4054054054054055,8.530671119689941
anthropic/claude-3.7-sonnet,160,0,86.875,80.95238095238095,19.047619047619047,1.3333333333333333,53.26166129112244
openai/gpt-4.1-nano,160,0,38.125,86.86868686868688,13.131313131313133,2.555555555555556,5.4406092166900635
x-ai/grok-3-beta,160,0,94.375,100.0,0.0,,28.59012198448181
x-ai/grok-3-mini-beta,160,0,74.375,53.65853658536586,46.34146341463415,2.571428571428571,11.312401056289673
openai/o4-mini,100,0,99.0,0.0,100.0,,106.9664089679718
openai/gpt-4.1,170,0,82.35294117647058,80.0,20.0,1.0,20.937925100326535
openai/gpt-4.1-mini,170,0,58.235294117647065,74.64788732394366,25.352112676056336,1.823529411764706,16.319917678833008
deepseek/deepseek-r1-0528,160,0,63.125,77.96610169491525,22.033898305084744,2.0833333333333335,41.33047914505005
openai/gpt-4.5-preview,170,0,80.58823529411765,60.60606060606061,39.39393939393939,3.1999999999999997,34.452824115753174
google/gemini-2.5-pro-preview,160,0,100.0,0.0,0.0,,74.40718793869019
openai/gpt-4o-mini,170,0,27.058823529411764,85.48387096774194,14.516129032258066,1.6206896551724137,12.77502989768982
openai/gpt-4o,170,0,32.35294117647059,83.47826086956522,16.52173913043478,1.5714285714285714,15.821591138839722
anthropic/claude-3.5-haiku,170,0,25.294117647058822,92.1259842519685,7.874015748031496,2.25,10.294250011444092
google/gemini-2.5-flash-preview-05-20,170,0,49.411764705882355,88.37209302325581,11.627906976744185,2.9285714285714284,10.46536898612976
openai/gpt-4.1-nano,150,0,46.0,83.9506172839506,16.049382716049383,1.888888888888889,6.6903791427612305
openai/gpt-4.1-nano,170,0,35.294117647058826,88.18181818181819,11.818181818181818,1.7407407407407407,5.242987155914307
meta-llama/llama-4-maverick,170,0,24.705882352941178,96.09375,3.90625,1.7586206896551722,14.856306076049805
anthropic/claude-opus-4,160,0,68.125,80.3921568627451,19.607843137254903,1.0,119.0914318561554
x-ai/grok-3-beta,170,0,94.70588235294117,77.77777777777779,22.22222222222222,4.0,27.24096417427063
openai/o4-mini,150,0,92.66666666666666,63.63636363636363,36.36363636363637,4.0,210.81900691986084
meta-llama/llama-4-scout,170,0,7.0588235294117645,97.46835443037975,2.5316455696202533,1.0384615384615385,27.303844928741455
anthropic/claude-sonnet-4,170,0,92.94117647058823,66.66666666666666,33.33333333333333,0.75,56.2267529964447
openai/o3,170,0,99.41176470588235,0.0,100.0,,40.17527413368225
google/gemini-2.5-pro-preview,170,0,97.05882352941177,80.0,20.0,1.0,52.91778802871704
anthropic/claude-3.7-sonnet,170,0,77.05882352941177,74.35897435897436,25.64102564102564,3.0000000000000004,65.77266907691956
openai/gpt-4o,180,0,26.666666666666668,86.36363636363636,13.636363636363635,1.2894736842105263,14.252707958221436
openai/gpt-4o-mini,180,0,21.11111111111111,89.43661971830986,10.56338028169014,1.3,8.904872179031372
openai/gpt-4.1-nano,180,0,24.444444444444443,89.70588235294117,10.294117647058822,1.78125,6.085479974746704
x-ai/grok-3-mini-beta,170,0,69.41176470588235,73.07692307692307,26.923076923076923,2.444444444444444,12.290767908096312
deepseek/deepseek-r1-0528,170,0,55.88235294117647,77.33333333333333,22.666666666666664,1.823529411764706,26.503010988235474
openai/gpt-4.5-preview,180,0,71.11111111111111,75.0,25.0,1.4666666666666666,44.38705086708069
anthropic/claude-opus-4,170,0,91.17647058823529,66.66666666666666,33.33333333333333,0.8571428571428571,103.33149218559264
openai/gpt-4.1-mini,180,0,53.888888888888886,90.36144578313254,9.63855421686747,2.9999999999999996,13.748236894607544
anthropic/claude-3.5-haiku,180,0,21.666666666666668,90.78014184397163,9.219858156028367,1.5714285714285712,12.423396110534668
google/gemini-2.5-flash-preview-05-20,180,0,63.888888888888886,96.92307692307692,3.076923076923077,3.1000000000000005,11.6868999004364
meta-llama/llama-4-scout,180,0,7.777777777777778,96.3855421686747,3.614457831325301,1.0943396226415094,6.715350151062012
anthropic/claude-3.7-sonnet,180,0,84.44444444444444,82.14285714285714,17.857142857142858,4.25,44.71064305305481
meta-llama/llama-4-maverick,180,0,26.111111111111114,94.73684210526315,5.263157894736842,1.3589743589743588,4.854138135910034
qwen/qwen3-235b-a22b,180,0,46.666666666666664,83.33333333333334,16.666666666666664,1.6363636363636365,27.74319291114807
x-ai/grok-3-beta,180,0,88.88888888888889,75.0,25.0,1.8,30.68879222869873
openai/o3,180,0,81.66666666666667,84.84848484848484,15.151515151515152,1.1111111111111112,22.035978317260746
anthropic/claude-sonnet-4,180,0,95.0,88.88888888888889,11.11111111111111,2.5,68.63670301437378
x-ai/grok-3-mini-beta,180,0,62.22222222222222,77.94117647058823,22.058823529411764,2.75,10.17901372909546
qwen/qwen3-235b-a22b,130,0,74.61538461538461,84.84848484848484,15.151515151515152,2.0,49.79027199745178
deepseek/deepseek-r1-0528,180,0,63.33333333333333,75.75757575757575,24.242424242424242,1.647058823529412,44.97249627113342
openai/gpt-4.1,180,0,79.44444444444444,72.97297297297297,27.027027027027028,1.25,23.825883865356445
openai/gpt-4.1-mini,190,0,56.84210526315789,80.48780487804879,19.51219512195122,2.6,12.310946941375732
openai/gpt-4.1,190,0,84.73684210526315,72.41379310344827,27.586206896551722,0.7777777777777778,21.309904098510746
openai/gpt-4o,190,0,28.947368421052634,88.14814814814815,11.851851851851853,1.0681818181818183,13.529249668121338
openai/gpt-4o-mini,190,0,17.36842105263158,89.80891719745223,10.191082802547772,1.1521739130434783,13.993207216262816
anthropic/claude-3.5-haiku,190,0,20.526315789473685,96.68874172185431,3.3112582781456954,1.5945945945945945,11.563594102859495
qwen/qwen3-235b-a22b,170,0,54.11764705882353,88.46153846153845,11.538461538461538,1.823529411764706,52.1505389213562
anthropic/claude-sonnet-4,190,0,51.578947368421055,84.78260869565217,15.217391304347828,1.0,24.93614506721497
openai/o3,190,0,100.0,0.0,0.0,,64.31048703193665
anthropic/claude-opus-4,180,0,62.77777777777778,82.08955223880598,17.91044776119403,1.6111111111111112,115.37263107299805
openai/o4-mini,130,0,100.0,0.0,0.0,,164.31196904182434
google/gemini-2.5-flash-preview-05-20,190,0,94.21052631578948,81.81818181818183,18.181818181818183,3.5,21.63733410835266
meta-llama/llama-4-scout,190,0,20.0,96.05263157894737,3.9473684210526314,1.4878048780487805,5.6492018699646
x-ai/grok-3-mini-beta,190,0,71.05263157894737,63.63636363636363,36.36363636363637,1.4285714285714286,10.327101230621338
anthropic/claude-3.7-sonnet,190,0,92.63157894736842,78.57142857142857,21.428571428571427,2.0,53.81365489959717
openai/gpt-4.1-nano,190,0,25.263157894736842,90.84507042253522,9.15492957746479,1.4615384615384615,17.018187046051025
x-ai/grok-3-beta,190,0,87.89473684210526,69.56521739130434,30.434782608695656,3.0,34.062511920928955
openai/o3,200,0,82.0,86.11111111111111,13.88888888888889,1.75,18.477046012878414
google/gemini-2.5-pro-preview,190,0,87.89473684210526,82.6086956521739,17.391304347826086,1.5,58.199822187423706
meta-llama/llama-4-maverick,190,0,28.947368421052634,97.77777777777777,2.2222222222222223,2.3600000000000003,10.611268997192385
openai/gpt-4.5-preview,190,0,68.94736842105263,71.1864406779661,28.8135593220339,1.411764705882353,39.52449107170105
openai/gpt-4.1-mini,200,0,55.00000000000001,82.22222222222221,17.77777777777778,3.8461538461538463,20.46596670150757
openai/gpt-4o,200,0,28.499999999999996,90.9090909090909,9.090909090909092,1.435897435897436,10.177562713623049
google/gemini-2.5-pro-preview,180,0,90.0,94.44444444444444,5.555555555555555,0.5714285714285714,61.28402805328369
deepseek/deepseek-r1-0528,190,0,60.526315789473685,81.33333333333333,18.666666666666668,2.1176470588235294,51.895235776901245
openai/gpt-4.1,200,0,82.0,69.44444444444444,30.555555555555557,1.272727272727273,23.360581159591675
openai/gpt-4o-mini,200,0,19.0,88.27160493827161,11.728395061728394,1.297872340425532,13.686322212219238
anthropic/claude-opus-4,190,0,76.84210526315789,81.81818181818183,18.181818181818183,2.2222222222222223,88.43472099304199
openai/o3,150,0,98.66666666666667,100.0,0.0,,65.40522480010986
openai/gpt-4.5-preview,200,0,78.0,63.63636363636363,36.36363636363637,2.1111111111111116,48.90405201911926
google/gemini-2.5-flash-preview-05-20,200,0,59.0,89.02439024390245,10.975609756097562,3.0,13.483911037445068
anthropic/claude-3.5-haiku,200,0,20.0,96.25,3.75,1.777777777777778,12.0592520236969
meta-llama/llama-4-scout,200,0,13.5,95.95375722543352,4.046242774566474,1.4130434782608694,1.2662296295166016
openai/o4-mini,180,0,98.88888888888889,100.0,0.0,0.0,209.61790704727173
x-ai/grok-3-beta,200,0,89.0,86.36363636363636,13.636363636363635,3.2499999999999996,32.00863790512085
openai/gpt-4.1-mini,210,0,47.61904761904761,73.63636363636363,26.36363636363636,2.25,12.659412384033203
anthropic/claude-3.7-sonnet,200,0,88.0,83.33333333333334,16.666666666666664,4.499999999999999,52.132444858551025
x-ai/grok-3-mini-beta,200,0,73.0,79.62962962962963,20.37037037037037,2.875,12.062022924423218
openai/gpt-4.1-nano,210,0,30.952380952380953,88.27586206896552,11.724137931034482,1.5,6.185266971588135
openai/o3,210,0,87.14285714285714,77.77777777777779,22.22222222222222,2.4000000000000004,26.939048051834103
openai/gpt-4.1-nano,200,0,26.5,82.99319727891157,17.006802721088434,1.9677419354838708,6.762377023696899
openai/gpt-4.1,210,0,79.52380952380952,79.06976744186046,20.930232558139537,2.3333333333333335,27.911945819854736
openai/gpt-4o,210,0,19.523809523809526,91.71597633136095,8.284023668639055,1.4255319148936172,10.246073007583618
openai/gpt-4o-mini,210,0,21.904761904761905,87.8048780487805,12.195121951219512,1.4444444444444444,11.469926118850708
meta-llama/llama-4-maverick,200,0,94.5,90.9090909090909,9.090909090909092,,30.22768497467041
openai/gpt-4.5-preview,210,0,74.28571428571429,83.33333333333334,16.666666666666664,2.6363636363636367,43.92405891418457
anthropic/claude-3.5-haiku,210,0,21.428571428571427,97.57575757575758,2.4242424242424243,1.9444444444444446,11.453784942626951
anthropic/claude-3.7-sonnet,210,0,77.14285714285715,81.25,18.75,2.2,46.6014142036438
x-ai/grok-3-beta,210,0,81.9047619047619,81.57894736842105,18.421052631578945,2.375,30.34813690185547
google/gemini-2.5-flash-preview-05-20,210,0,58.57142857142858,87.35632183908046,12.643678160919542,4.181818181818182,13.78107976913452
anthropic/claude-sonnet-4,210,0,78.0952380952381,76.08695652173914,23.91304347826087,2.4444444444444446,49.965826988220215
google/gemini-2.5-pro-preview,200,0,98.0,100.0,0.0,0.5,110.80760288238524
anthropic/claude-opus-4,200,0,79.5,75.60975609756098,24.390243902439025,3.142857142857143,135.10373187065125
deepseek/deepseek-r1-0528,210,0,73.33333333333333,87.5,12.5,2.0714285714285716,51.10272717475891
meta-llama/llama-4-scout,210,0,12.857142857142856,93.98907103825137,6.0109289617486334,1.1964285714285714,13.687106132507324
google/gemini-2.5-pro-preview,210,0,91.9047619047619,82.35294117647058,17.647058823529413,0.6666666666666667,64.24376225471497
anthropic/claude-sonnet-4,200,0,79.5,82.92682926829268,17.073170731707318,2.555555555555556,67.00453400611877
openai/o3,220,0,77.72727272727272,75.51020408163265,24.489795918367346,1.0,21.248720169067383
openai/gpt-4.1-mini,220,0,45.909090909090914,78.99159663865547,21.008403361344538,2.4545454545454546,16.766505002975464
openai/gpt-4o,220,0,25.90909090909091,93.86503067484662,6.134969325153374,1.163265306122449,10.44356894493103
openai/gpt-4.1,220,0,81.36363636363636,63.41463414634146,36.58536585365854,2.0,26.042901039123535
x-ai/grok-3-mini-beta,210,0,69.52380952380952,70.3125,29.6875,1.6,12.352267980575562
qwen/qwen3-235b-a22b,200,0,48.0,85.57692307692307,14.423076923076922,1.9130434782608694,152.523686170578
openai/gpt-4.5-preview,220,0,72.27272727272728,78.68852459016394,21.311475409836063,0.9047619047619048,38.20243310928345
openai/gpt-4.1-nano,220,0,33.18181818181819,87.07482993197279,12.925170068027212,2.03125,6.6282799243927
qwen/qwen3-235b-a22b,160,0,49.375,80.24691358024691,19.753086419753085,2.25,67.61869692802429
google/gemini-2.5-flash-preview-05-20,220,0,59.09090909090909,93.33333333333333,6.666666666666667,3.2857142857142856,12.703617095947266
deepseek/deepseek-r1-0528,220,0,45.45454545454545,89.16666666666667,10.833333333333334,1.3142857142857143,13.757092714309692
openai/gpt-4o-mini,220,0,17.727272727272727,91.16022099447514,8.83977900552486,1.240740740740741,14.257160902023315
meta-llama/llama-4-maverick,210,0,100.0,0.0,0.0,,18.683439016342163
x-ai/grok-3-beta,220,0,85.45454545454545,75.0,25.0,2.6666666666666665,29.04487180709839
anthropic/claude-opus-4,210,0,77.61904761904762,80.85106382978722,19.148936170212767,1.7692307692307692,141.8071141242981
google/gemini-2.5-pro-preview,220,0,88.63636363636364,92.0,8.0,1.3333333333333333,43.18856191635132
anthropic/claude-3.7-sonnet,220,0,76.36363636363637,84.61538461538461,15.384615384615385,1.8181818181818181,64.69054794311523
meta-llama/llama-4-scout,220,0,11.363636363636363,95.38461538461539,4.615384615384616,1.1500000000000001,19.442285776138306
meta-llama/llama-4-maverick,220,0,18.636363636363637,92.73743016759776,7.262569832402235,1.34,7.17593789100647
openai/gpt-4.1,230,0,81.30434782608695,79.06976744186046,20.930232558139537,2.7500000000000004,20.415408849716187
x-ai/grok-3-mini-beta,220,0,63.63636363636363,77.5,22.5,1.6,10.859184741973875
openai/gpt-4.1-mini,230,0,37.826086956521735,90.20979020979021,9.79020979020979,2.76,14.420080184936523
anthropic/claude-3.5-haiku,220,0,17.727272727272727,95.58011049723757,4.41988950276243,1.6363636363636365,12.29959797859192
openai/o4-mini,140,0,100.0,0.0,0.0,,93.47332096099854
openai/gpt-4o,230,0,25.217391304347824,91.86046511627907,8.13953488372093,1.346938775510204,14.816792964935305
openai/gpt-4.5-preview,230,0,64.34782608695652,85.36585365853658,14.634146341463413,1.2916666666666667,40.36931681632995
openai/gpt-4o-mini,230,0,22.17391304347826,88.8268156424581,11.1731843575419,1.26,14.68121099472046
openai/o4-mini,160,0,95.625,28.57142857142857,71.42857142857143,,129.46820282936096
qwen/qwen3-235b-a22b,210,0,54.285714285714285,76.04166666666666,23.958333333333336,1.7916666666666667,95.31215715408324
anthropic/claude-3.5-haiku,230,0,18.26086956521739,96.27659574468085,3.723404255319149,1.6222222222222222,11.482793807983398
openai/o4-mini,210,0,77.61904761904762,63.829787234042556,36.17021276595745,2.555555555555556,100.86295890808104
openai/o4-mini,190,0,97.89473684210527,25.0,75.0,,143.15708088874817
google/gemini-2.5-flash-preview-05-20,230,0,54.78260869565217,89.42307692307693,10.576923076923077,3.1250000000000004,13.514660120010376
openai/o3,230,0,86.08695652173914,81.25,18.75,1.0,27.253190755844116
openai/gpt-4.1-nano,230,0,23.91304347826087,92.0,8.0,1.7948717948717947,6.3507080078125
deepseek/deepseek-r1-0528,230,0,58.26086956521739,86.45833333333334,13.541666666666666,1.6956521739130437,20.525423765182495
anthropic/claude-sonnet-4,220,0,72.72727272727273,75.0,25.0,1.263157894736842,82.85960125923157
anthropic/claude-opus-4,220,0,79.0909090909091,76.08695652173914,23.91304347826087,1.4615384615384615,155.9590220451355
meta-llama/llama-4-scout,230,0,10.869565217391305,94.6341463414634,5.365853658536586,1.1076923076923075,7.497714281082153
google/gemini-2.5-pro-preview,230,0,89.13043478260869,84.0,16.0,2.0,52.48991894721985
openai/gpt-4.1,240,0,75.41666666666667,74.57627118644068,25.423728813559322,1.105263157894737,27.234809160232544
openai/o3,240,0,87.08333333333333,70.96774193548387,29.03225806451613,1.4,33.205785036087036
openai/o4-mini,200,0,78.0,97.72727272727273,2.272727272727273,3.0,88.83699989318848
openai/gpt-4.1-mini,240,0,39.58333333333333,84.13793103448276,15.862068965517242,2.6153846153846154,13.93148112297058
anthropic/claude-3.7-sonnet,230,0,74.78260869565217,81.03448275862068,18.96551724137931,1.7500000000000002,68.06157207489014
openai/gpt-4o,240,0,22.5,91.39784946236558,8.60215053763441,1.3207547169811322,13.062348127365112
meta-llama/llama-4-maverick,230,0,11.73913043478261,96.55172413793103,3.4482758620689653,1.280701754385965,5.6080851554870605
openai/gpt-4o-mini,240,0,18.75,91.7948717948718,8.205128205128204,1.3703703703703702,12.43859887123108
openai/o4-mini,220,0,100.0,0.0,0.0,,219.2889759540558
openai/gpt-4.5-preview,240,0,64.16666666666667,75.5813953488372,24.418604651162788,1.3599999999999999,40.03334307670593
anthropic/claude-sonnet-4,230,0,90.43478260869566,63.63636363636363,36.36363636363637,4.333333333333334,84.75168585777283
google/gemini-2.5-flash-preview-05-20,240,0,50.83333333333333,91.52542372881356,8.47457627118644,2.65,12.725780963897703
x-ai/grok-3-beta,230,0,87.82608695652175,92.85714285714286,7.142857142857142,0.875,38.30626320838928
meta-llama/llama-4-maverick,240,0,16.666666666666664,96.0,4.0,1.4615384615384615,6.013913154602051
meta-llama/llama-4-scout,240,0,8.333333333333332,95.9090909090909,4.090909090909091,1.144927536231884,6.435652017593384
anthropic/claude-3.5-haiku,240,0,12.916666666666668,97.1291866028708,2.8708133971291865,1.392857142857143,10.644887924194336
x-ai/grok-3-beta,240,0,82.5,78.57142857142857,21.428571428571427,2.2222222222222223,33.327521085739136
anthropic/claude-sonnet-4,240,0,70.83333333333334,80.0,20.0,0.9199999999999999,42.11547613143921
deepseek/deepseek-r1-0528,200,0,55.50000000000001,87.64044943820225,12.359550561797752,1.95,37.256898164749146
anthropic/claude-opus-4,230,0,61.73913043478261,84.0909090909091,15.909090909090908,1.32,146.77789187431335
google/gemini-2.5-pro-preview,240,0,93.75,86.66666666666667,13.333333333333334,2.3333333333333335,57.2006311416626
anthropic/claude-3.7-sonnet,240,0,86.66666666666667,71.875,28.125,2.0,69.95934891700745
openai/gpt-4.1-mini,250,0,48.8,78.90625,21.09375,3.1052631578947367,14.049813032150269
openai/gpt-4.1,250,0,72.39999999999999,71.01449275362319,28.985507246376812,1.7058823529411766,22.138070821762085
x-ai/grok-3-mini-beta,230,0,64.34782608695652,76.82926829268293,23.170731707317074,1.217391304347826,12.748366117477415
openai/gpt-4o,250,0,20.4,90.45226130653266,9.547738693467336,1.2241379310344827,12.7467679977417
openai/gpt-4o-mini,250,0,19.2,92.07920792079209,7.920792079207921,1.1666666666666667,14.133096933364868
openai/gpt-4.5-preview,250,0,64.8,81.81818181818183,18.181818181818183,1.28,39.28815317153931
anthropic/claude-3.5-haiku,250,0,16.400000000000002,95.69377990430623,4.30622009569378,1.5490196078431373,9.893365144729614
google/gemini-2.5-flash-preview-05-20,250,0,50.8,83.73983739837398,16.260162601626014,2.454545454545454,13.181588888168337
anthropic/claude-opus-4,240,0,50.0,79.16666666666666,20.833333333333336,1.0909090909090908,118.06004619598389
openai/o4-mini,170,0,95.88235294117648,85.71428571428571,14.285714285714285,3.0,158.1344211101532
anthropic/claude-3.7-sonnet,250,0,72.0,84.28571428571429,15.714285714285714,1.8666666666666665,51.09378099441528
x-ai/grok-3-beta,250,0,84.8,86.8421052631579,13.157894736842104,1.6,29.83499002456665
google/gemini-2.5-pro-preview,250,0,82.8,93.02325581395348,6.976744186046512,1.7,49.020747900009155
meta-llama/llama-4-scout,250,0,10.0,96.0,4.0,1.208955223880597,7.078547954559326
deepseek/deepseek-r1-0528,240,0,49.583333333333336,83.47107438016529,16.528925619834713,1.8275862068965518,34.06774401664734
anthropic/claude-sonnet-4,250,0,93.60000000000001,68.75,31.25,0.37499999999999994,90.56199288368224
openai/o3,250,0,77.60000000000001,73.21428571428571,26.785714285714285,2.0,20.017320156097412
x-ai/grok-3-mini-beta,240,0,69.16666666666667,75.67567567567568,24.324324324324326,2.0624999999999996,12.50185489654541
